trial_id,stim_id,param_id,sample_n_mean,sample_n_std
2,40,0,26.05,21.902835673179755
15,3,0,35.25,29.25545383253127
17,2,0,33.2,34.02259311259598
19,2,0,24.45,33.02068729559826
15,1,0,39.45,45.38777368411013
15,17,0,35.55,51.32197128756947
2,27,0,22.65,20.412264115374107
5,4,0,29.25,29.666346341657206
4,37,0,20.9,26.323693549828132
8,25,0,24.45,26.482317834637072
6,24,0,38.35,43.86255446517594
2,45,0,32.3,42.28736280062377
9,19,0,39.0,66.93751996412301
2,34,0,25.25,27.85465093924834
17,14,0,41.3,59.37578808341255
17,14,0,26.3,26.48952126487199
16,25,0,41.45,36.2715997354462
12,35,0,27.75,30.2513592561079
14,44,0,32.95,39.888627847783226
7,5,0,26.0,33.494697145102016
6,33,0,20.9,23.741812993335753
13,17,0,22.65,22.103286252453383
17,8,0,34.7,50.147256838445834
1,23,0,22.9,26.13910158324014
8,38,0,30.65,39.598345260483065
3,21,0,33.75,39.24937143311644
1,21,0,37.5,46.146790958738116
19,11,0,36.45,45.87795594951091
3,13,0,26.7,32.24429774149385
13,13,0,24.7,23.220000453329703
2,30,0,15.5,21.66126788338553
13,9,0,28.3,29.35643030070243
10,35,0,22.15,32.81892105093293
19,22,0,24.1,24.18764364842425
3,3,0,38.65,43.63518015739618
0,47,0,32.35,35.23944410816708
6,32,0,26.35,34.44029922236908
1,20,0,21.2,22.25829236368703
9,7,0,21.65,23.546761985462034
16,35,0,24.6,30.601685540092994
17,13,0,29.05,42.275381662816976
6,46,0,43.45,62.35085362181035
12,45,0,21.4,19.537817580002983
14,45,0,35.3,45.54246139015417
16,40,0,19.95,19.400149212665458
13,13,0,31.4,44.818229373889
6,38,0,42.4,47.33241906702891
16,43,0,22.75,30.35210042155238
11,8,0,33.05,22.38532178859503
0,27,0,19.85,30.972441060774624
11,20,0,40.05,46.50011318605353
5,5,0,19.65,18.091216246100146
5,4,0,28.2,25.42605377415685
18,43,0,25.2,28.20526266683689
1,19,0,25.65,31.454687542893392
17,9,0,40.05,52.24081384874231
16,42,0,22.2,22.163507227683507
17,23,0,20.85,32.193943529800755
8,42,0,19.15,29.090195490649606
14,32,0,37.5,51.47457215895406
16,38,0,32.45,49.27631543812803
0,46,0,33.6,24.046884030554715
11,11,0,28.7,26.827126883848468
15,13,0,33.95,47.362515713767166
12,33,0,26.8,23.743364724087705
19,19,0,34.1,27.548808360894
18,46,0,16.75,15.053850705139585
7,7,0,21.9,40.84231551763569
16,40,0,25.45,24.13879820843135
17,14,0,20.7,17.681688416640473
15,8,0,37.6,39.73120210933255
1,19,0,21.45,29.96396959156464
7,15,0,36.05,38.93648674444062
19,8,0,25.5,28.374376876997577
18,47,0,23.35,22.56283623455545
9,6,0,50.3,50.95002711636074
12,43,0,17.75,19.769394208432917
0,24,0,36.65,31.593262106441554
16,42,0,15.25,17.115320929690913
8,42,0,33.7,56.98023664763997
5,12,0,16.7,18.77035736978584
15,17,0,18.45,17.972127542977557
3,16,0,23.75,26.072520319092163
8,26,0,20.75,22.400364188768755
6,28,0,29.8,33.06866858682495
3,22,0,25.35,23.056623662991985
13,2,0,21.8,34.84491958740372
7,21,0,27.1,52.17773269771009
5,22,0,23.85,21.851833597639978
0,32,0,41.4,53.582597331989284
7,1,0,20.5,24.95364122781114
2,43,0,18.35,24.348943562947014
7,6,0,25.4,34.62186713928823
5,16,0,38.35,49.703621598430836
9,16,0,37.7,42.141490993531484
9,18,0,37.75,33.63406011768428
18,35,0,10.7,14.611098881546036
16,27,0,23.6,28.95986333204158
12,42,0,27.4,24.05344925478738
5,20,0,26.85,27.38281251173136
4,36,0,27.7,27.413212335045955
1,4,0,33.7,36.775420853436444
9,12,0,15.6,11.554903265440355
16,25,0,41.4,68.65504926422881
18,35,0,14.6,15.792736504981951
6,38,0,48.2,67.02835221009092
10,40,0,29.05,40.78760776716895
10,36,0,14.55,15.611989319952658
9,21,0,18.2,24.312872916907292
7,20,0,24.25,23.137745420803096
9,20,0,27.2,33.044786195962025
19,7,0,23.1,22.764006677208652
0,40,0,27.8,30.381088300384988
19,14,0,28.65,42.637116274562075
2,42,0,15.35,18.91052338611605
18,33,0,16.8,20.182326818022585
8,44,0,35.8,34.85247102921262
13,16,0,19.2,19.105248658831673
11,13,0,29.3,37.79459721901225
1,3,0,31.8,37.46802145268612
0,36,0,24.75,27.43389183205021
3,1,0,30.75,34.662090622404605
16,25,0,35.95,31.48011067993651
4,37,0,26.95,35.08557208342273
10,37,0,29.25,40.153488411082634
17,3,0,26.45,24.24540108317886
6,36,0,17.7,22.59273287912218
14,33,0,38.5,40.63120397972604
6,29,0,23.9,37.55403125042496
16,46,0,42.65,62.34561986049601
16,26,0,33.25,46.168883346618685
13,10,0,35.15,40.066096706107494
2,31,0,31.15,39.398470448536585
19,9,0,26.75,35.4146490653381
3,7,0,36.45,49.43839867105219
6,26,0,17.65,23.693825533692372
12,41,0,28.4,37.20837483544178
16,25,0,36.05,34.14593294730875
3,21,0,26.55,37.57725375809147
5,4,0,29.8,38.02298473845856
7,13,0,44.25,57.59831412006504
18,36,0,32.3,43.5564968868323
8,33,0,38.75,45.67836641009327
3,16,0,17.25,17.23483314930001
19,4,0,29.5,39.30380991308871
19,1,0,42.2,42.40853935855745
9,14,0,27.25,25.158183768434395
9,6,0,40.85,35.53245366081401
17,8,0,31.8,57.38751010271724
13,12,0,37.55,47.210029041563445
8,32,0,35.85,43.217047075138495
18,26,0,49.0,74.8465096046569
4,45,0,29.85,21.066998387350573
8,33,0,28.2,33.04319342283593
3,9,0,22.4,26.693977243053002
5,20,0,25.9,41.010781637592764
10,43,0,15.85,15.394035071724167
6,24,0,44.9,44.07875726589015
1,11,0,23.7,30.447711866324813
17,16,0,30.95,35.271092979946054
13,2,0,27.75,28.907975588608398
16,39,0,15.5,18.394793313669812
1,9,0,28.5,43.36928333327755
8,32,0,39.25,62.02365847421705
6,47,0,24.9,31.004074435127837
16,45,0,26.9,27.000779715837055
7,19,0,37.9,33.923908662584395
13,8,0,48.8,82.84583018442974
17,0,0,41.9,60.10508341755778
19,5,0,31.8,43.37547208904323
17,11,0,34.85,38.1979263697307
19,1,0,22.15,22.681490250863146
14,25,0,32.65,37.83381250179597
5,23,0,19.55,17.16322568136519
14,44,0,20.45,30.217588116508363
1,2,0,34.45,40.78889812836718
1,19,0,39.05,47.55769349459997
10,30,0,29.45,35.396215973789594
4,44,0,30.45,34.84170972903174
1,8,0,29.25,26.726440682944432
12,28,0,33.85,31.731231501969454
0,27,0,27.35,32.72577448723672
15,3,0,19.65,22.1199481297574
9,4,0,25.75,31.585931245280374
5,15,0,26.8,22.277200995873027
1,14,0,36.9,59.568536378828284
5,4,0,28.1,27.80742044093532
1,12,0,23.65,24.839007946966674
9,8,0,34.85,33.29813492485254
8,35,0,25.45,33.00952813004786
13,18,0,29.3,34.00170274374042
2,44,0,44.25,52.231141144562
10,35,0,25.8,29.437891800946115
10,34,0,23.3,29.76239237695787
5,2,0,31.1,39.549968394424795
7,3,0,22.1,25.731201620641528
17,20,0,29.9,41.14659287551228
17,7,0,16.55,20.58991833014656
12,33,0,31.8,40.32186294777249
19,15,0,18.75,16.86751783442771
7,15,0,28.2,30.464129035551586
6,47,0,26.05,30.64306395289238
17,11,0,9.45,7.989960806174867
13,6,0,26.25,29.076803921954514
5,21,0,21.45,22.22013074953241
4,44,0,12.3,12.48620291193022
7,22,0,33.75,39.34981441807372
14,47,0,23.95,32.132087585956484
4,25,0,34.75,39.612431594666155
7,19,0,28.0,30.48209137734552
4,42,0,22.2,27.312229765012635
13,0,0,25.55,34.971379275359624
11,18,0,27.55,27.348578333107284
18,38,0,23.15,19.615447725547437
2,40,0,40.1,44.904459982453744
12,37,0,26.15,32.16450315422103
17,1,0,27.85,29.302909860895884
2,35,0,51.3,53.10079789270689
9,6,0,18.05,20.625673832692875
16,46,0,20.0,23.868058373615472
13,19,0,23.6,33.66459955439682
4,33,0,31.35,38.844189432031904
12,26,0,27.45,34.20907081924017
15,13,0,24.4,46.02447861278765
13,0,0,29.7,27.222475234532528
12,41,0,28.25,36.39530767904884
12,30,0,27.85,26.354416388110263
5,13,0,28.3,34.38497223773015
4,43,0,34.55,38.55341475762795
18,27,0,20.95,15.4697497683297
18,28,0,27.5,53.298069482170895
3,12,0,44.2,65.2756100175088
6,31,0,25.55,29.646114505330335
16,42,0,23.75,23.36636133644396
14,35,0,23.2,21.60311868323889
9,9,0,14.55,9.500554000466998
12,44,0,28.25,39.61110290921234
3,4,0,42.15,50.82609669513446
1,18,0,45.1,79.1573383239123
16,44,0,38.05,95.25062508428682
2,40,0,37.35,40.72924075687612
11,4,0,15.3,27.906045374095065
5,10,0,35.9,45.35230511172909
4,31,0,17.5,16.633827296395612
16,45,0,30.05,48.13410542705824
14,34,0,25.1,38.21394069129608
17,11,0,22.75,26.64952848402862
13,22,0,28.0,28.782304505226453
4,27,0,41.65,34.74913857319268
11,21,0,38.55,36.088305439209584
17,6,0,20.55,23.052514419312953
18,25,0,27.35,31.305414026465478
3,21,0,22.3,38.2307399050059
7,6,0,25.55,39.188444859758285
8,24,0,28.2,30.952595333747652
0,35,0,38.05,53.75233165077341
4,26,0,24.0,26.473422620869368
14,25,0,20.4,22.988326557075375
4,35,0,32.4,34.82497591339327
16,24,0,19.95,21.929252273234443
11,7,0,22.95,19.538019616284444
5,1,0,27.8,23.92884187929309
18,36,0,14.5,21.989231814446672
14,33,0,32.0,58.61740355901138
1,7,0,32.35,40.32274400646026
4,30,0,31.25,34.48550420104076
12,42,0,24.4,24.74799300740844
13,13,0,27.15,31.88511449431834
4,41,0,24.9,42.49941176063499
11,4,0,49.1,40.673151625585824
6,45,0,29.05,29.82311890216433
5,15,0,42.75,58.450946595369494
16,44,0,16.15,22.930730931495216
15,14,0,20.0,23.848204169397388
12,33,0,39.95,34.414615928028084
11,2,0,34.4,56.66930850394938
12,39,0,26.9,31.670839983542557
4,40,0,23.15,15.838909452092306
11,4,0,24.15,38.994297828758185
7,15,0,28.9,25.70869195632604
7,18,0,20.8,33.19575115488188
18,34,0,46.2,70.43369408995878
13,5,0,20.95,27.28885448213919
12,34,0,41.45,43.7991528396804
9,15,0,25.25,36.790838390470036
16,28,0,19.75,23.752839165477727
4,40,0,25.4,50.648842663558405
1,5,0,31.9,40.9619849436806
7,11,0,31.25,24.95232295904795
8,46,0,20.05,25.850735508216967
15,4,0,28.7,22.438453835465488
13,17,0,24.85,27.100737997331365
8,35,0,32.85,33.77834092713071
18,43,0,32.2,32.45174555357052
4,30,0,30.55,28.23673419315231
3,0,0,40.35,45.24119571224532
2,32,0,29.3,26.38600107313685
11,1,0,27.55,31.37460421222369
11,16,0,24.8,27.36805667773635
8,45,0,23.45,19.22299883500299
7,2,0,33.95,47.70686257596601
11,6,0,29.75,55.298115509910176
17,4,0,35.05,35.62594412414697
6,46,0,28.35,39.96745386462656
7,0,0,32.7,45.11634083706607
18,41,0,29.75,28.380636467771286
4,24,0,40.5,61.14047672971517
16,45,0,27.95,38.33848554239213
9,7,0,22.15,22.94679200145185
11,6,0,29.5,35.02254912721832
9,15,0,51.15,56.63667679070459
17,16,0,21.25,33.373287458526974
14,29,0,21.55,20.26528013493444
8,33,0,27.45,20.919582867935514
11,5,0,29.15,40.36579453474256
19,22,0,39.75,47.8889889552692
16,37,0,22.05,27.39280543269864
5,2,0,24.45,37.12067802239212
13,11,0,30.45,26.636885782886225
5,23,0,29.45,31.921738179821173
5,9,0,30.9,26.55461105761206
8,29,0,21.95,29.263728222386227
0,37,0,32.2,18.676188047886004
14,41,0,30.35,42.538249042231946
9,13,0,35.6,31.194466445863522
6,24,0,42.0,44.04423613643567
13,23,0,31.6,48.74790143931165
15,14,0,28.15,44.77108441840559
17,13,0,31.7,29.707521641921982
10,32,0,37.1,46.42129729020143
19,4,0,24.0,23.099327855338586
8,34,0,38.6,39.660931326485645
2,37,0,23.65,19.53748084822444
19,5,0,34.85,46.15679798252907
16,41,0,22.0,20.71612644141858
13,6,0,26.8,36.03740746560587
6,26,0,25.65,21.489960936507806
19,8,0,30.3,31.79556407326094
13,20,0,24.7,30.154165287908842
4,24,0,21.45,30.92176035024356
18,34,0,13.65,17.15034141136309
6,44,0,29.1,29.431275881279767
2,38,0,36.4,42.22919917732155
12,46,0,33.4,37.34110194861478
13,14,0,33.65,60.125548471073174
14,43,0,29.8,31.06800689828008
9,17,0,16.95,19.31041442494588
16,25,0,24.9,23.993200791276816
19,21,0,37.05,29.030791275906743
1,9,0,33.6,37.34110194861477
9,18,0,35.05,44.604076990904396
7,10,0,31.4,34.493935393737964
15,13,0,38.7,32.6336926310346
6,35,0,40.75,43.165379646193315
18,46,0,28.45,26.719744325911975
9,10,0,16.35,14.995701138378923
5,1,0,42.55,60.433064320435506
6,32,0,13.05,14.569163542077133
12,24,0,30.8,33.831782005744394
19,23,0,31.1,29.586447822218236
14,40,0,29.2,31.339566382651686
6,47,0,48.5,48.12757170162169
18,42,0,29.35,47.20088647695642
8,27,0,20.9,21.083543095829132
9,22,0,22.2,24.173931152554008
9,13,0,24.85,24.413704089474443
14,27,0,20.1,19.793406664049044
17,17,0,47.65,46.169339336152966
8,40,0,37.45,51.07937579472705
12,46,0,27.45,32.97443188130368
6,39,0,24.55,31.72326889640606
1,11,0,39.05,31.595261137008976
2,44,0,32.25,42.19238519473689
13,2,0,28.1,29.920772576572077
7,16,0,24.45,38.69105023672856
17,21,0,38.85,46.33206801250932
6,25,0,33.9,33.26433209120069
11,7,0,20.25,21.90860201165887
2,28,0,23.4,26.20847592910194
4,42,0,28.7,28.968403840264163
19,9,0,37.0,50.76053170473462
4,30,0,37.35,34.28867390108193
0,29,0,25.1,27.119423996367193
2,42,0,17.35,19.45379140424817
4,46,0,32.6,36.400404856048105
0,24,0,28.85,33.94620357038627
12,40,0,20.9,24.56977175739584
5,7,0,26.85,27.879958846152512
17,4,0,16.4,17.15686144773694
12,39,0,19.7,25.86422035818675
19,5,0,33.3,39.84588732657494
18,28,0,33.5,43.05626673625057
14,43,0,19.65,23.475126814297905
18,43,0,19.3,20.588959739576325
12,42,0,27.05,32.290580343923345
4,25,0,24.7,34.83358935522466
9,2,0,30.05,33.103466188364784
10,47,0,25.9,32.51380273700775
3,18,0,51.1,67.56120032587997
9,11,0,28.2,28.53179205543768
7,1,0,20.0,19.569041070554597
19,23,0,21.2,21.214692029222032
15,6,0,17.6,25.607153605769497
6,35,0,28.55,26.80823714732784
14,46,0,22.5,31.181134647327006
13,22,0,39.65,44.123361755781694
10,24,0,19.3,22.231083028759052
14,32,0,33.3,51.007842534261336
10,44,0,30.45,38.7399902181875
3,5,0,28.15,27.97607060178018
11,19,0,39.15,50.68403153490831
0,38,0,19.05,20.043308372779077
19,18,0,30.65,46.42625731653428
5,18,0,23.6,26.34068296281189
10,30,0,22.15,34.24259428194504
10,40,0,23.95,38.21748704179114
17,18,0,34.55,32.806409835820034
1,8,0,32.5,40.510557428377794
4,46,0,43.1,45.125439201828215
16,36,0,37.4,54.11722169707649
8,32,0,28.3,46.604833722649296
5,8,0,35.35,48.93957068617754
13,6,0,25.65,27.94783674897519
2,31,0,27.65,36.630839753582386
5,1,0,26.3,26.533196684828415
11,7,0,35.35,31.546582098624615
12,44,0,21.8,22.83718113308346
1,3,0,31.7,40.577541104720275
4,46,0,32.2,31.06631277563664
18,38,0,21.15,25.49979360081588
11,18,0,31.95,25.950306762206715
10,37,0,29.65,35.36021403840912
0,25,0,35.1,26.570462428874105
1,18,0,30.25,34.06167007680411
10,31,0,29.8,25.560248742715192
0,41,0,30.6,35.72320490131103
13,9,0,26.25,26.357611504279486
17,3,0,22.0,23.76862150864144
13,15,0,29.9,33.964222662275546
6,26,0,18.9,26.70284826124655
18,24,0,38.8,41.94557877711748
16,32,0,18.65,17.99495543347167
19,8,0,16.45,22.127560809280833
6,43,0,35.1,52.217057104279434
1,6,0,33.2,29.941346170910816
5,20,0,45.75,50.91362654949117
16,38,0,19.6,24.73948474126245
1,9,0,32.05,34.73277687536205
17,22,0,44.95,52.14299670390222
4,35,0,30.55,30.84336489254596
3,21,0,20.3,20.6068460775335
6,33,0,27.1,23.43613943419324
15,2,0,32.8,34.55978801104574
6,45,0,35.8,29.623248338176268
14,26,0,16.15,10.332753237820219
10,32,0,22.6,20.717142660125695
6,36,0,28.35,37.697235693713246
15,14,0,17.15,18.494024639553746
9,10,0,27.3,28.864656953662756
19,21,0,38.15,62.432510930224744
1,0,0,37.6,49.84861292479778
16,39,0,20.2,31.850968753341178
18,36,0,29.35,35.56502569423476
2,31,0,21.9,24.034843128477583
19,13,0,31.05,53.40360228338633
7,18,0,16.65,22.565168780783875
9,5,0,24.2,28.02743017305124
3,10,0,37.0,55.50438579162247
7,3,0,21.75,23.384373999926122
3,2,0,36.9,59.01730343944188
6,31,0,24.15,22.450589020522848
6,28,0,34.85,40.91747149671165
9,6,0,25.65,25.24672985598437
13,4,0,34.25,33.926972657226734
6,46,0,25.4,33.03490976463981
7,5,0,41.75,42.05869958196896
9,10,0,25.7,30.59600937170866
12,30,0,25.1,22.74087439877923
2,40,0,30.95,37.92995622126881
5,22,0,57.8,66.20112894569255
6,42,0,35.1,73.38786648600994
11,18,0,15.3,15.424177876240106
15,13,0,27.85,34.19491344137543
5,13,0,30.0,25.680219707209016
5,4,0,26.75,31.49415150384859
8,27,0,32.95,31.214832843917076
10,47,0,22.3,18.638104715029932
1,14,0,43.3,45.47885570008851
1,21,0,28.75,21.188067644934396
7,9,0,19.85,22.266980510447116
19,18,0,23.45,28.73375971515773
12,37,0,19.4,21.132165555205923
7,14,0,29.1,25.327122969155752
5,7,0,40.6,53.95651270382376
10,38,0,28.1,32.13114573612011
9,5,0,41.95,50.40412994774807
17,1,0,26.65,21.278293857207732
15,5,0,12.75,12.147666009307475
8,28,0,23.9,20.157015234351903
14,25,0,26.55,29.633684603131865
11,3,0,33.25,38.198753079676635
1,8,0,28.45,27.488705814723634
11,19,0,21.35,15.915153322012262
0,31,0,26.55,31.739855403776367
3,12,0,23.3,24.113983713321108
19,21,0,27.15,22.939910062687918
15,15,0,21.45,21.02999111544723
7,8,0,27.1,24.88901681253675
7,15,0,29.8,27.83144756717139
4,34,0,26.75,35.80484383578936
5,18,0,29.75,34.194297770242336
3,13,0,22.05,16.75355421835523
7,10,0,29.75,34.2266055330614
19,4,0,28.55,31.729904539806974
10,31,0,27.05,25.278397267648373
14,45,0,47.55,61.38358686849527
4,24,0,53.3,72.72087950368501
19,22,0,35.5,45.34371656116146
13,10,0,33.4,36.965702453689914
2,25,0,27.15,29.2039561126841
18,38,0,26.85,25.19455872750472
6,33,0,29.7,30.25523008288684
15,15,0,42.75,69.27054131979078
8,32,0,26.2,27.38343717612797
13,16,0,21.5,23.327192174302546
18,25,0,22.5,25.243029261873257
10,47,0,28.35,29.270561823676776
3,1,0,42.6,57.677323830171986
12,24,0,17.7,21.779033858035895
8,35,0,24.15,30.458384032885537
6,46,0,37.35,33.490414968119495
1,11,0,24.95,31.478438736112025
13,21,0,27.75,35.36854832370585
7,21,0,26.0,28.349324692597456
12,26,0,25.0,31.357027249003323
9,2,0,34.5,36.0358009119878
17,18,0,22.3,23.693436799426564
11,23,0,29.95,37.7756187033522
14,33,0,18.0,22.785036641112562
11,11,0,15.2,16.678381847548387
17,1,0,28.3,41.61995978652044
13,14,0,27.95,31.870585349602784
8,34,0,26.85,27.357814240176424
11,7,0,22.6,44.599268344246475
15,6,0,22.7,27.472665841178436
9,16,0,20.8,19.643131918789003
4,47,0,17.65,21.091966542538866
12,38,0,15.95,19.03590789727887
10,42,0,37.65,36.3365482240967
17,11,0,22.25,37.53717455648747
8,24,0,26.2,26.712110401562494
13,8,0,12.4,11.979807572481462
8,46,0,29.75,30.755187837946437
17,13,0,20.15,30.347591597843042
12,32,0,31.15,34.580607586516344
16,33,0,25.1,30.770628510762794
7,23,0,33.1,39.986708317955646
3,10,0,27.95,29.84605237054414
8,31,0,30.1,31.098993045130136
19,23,0,34.15,48.33575009081896
11,0,0,18.75,15.800982647657676
11,21,0,16.25,16.82690514747454
2,25,0,23.7,34.943714139952796
17,15,0,18.55,15.53425755852969
2,25,0,18.6,23.506773939710047
9,23,0,51.7,72.78309520327109
3,18,0,19.65,22.069924760799896
9,21,0,24.75,37.29664158720206
13,8,0,34.05,36.07371838187376
18,42,0,32.55,34.216762589486216
15,23,0,22.3,32.7447866481304
17,0,0,41.95,50.383241783668296
14,31,0,31.3,37.29131407262498
6,40,0,40.3,40.57235252574941
17,6,0,29.65,39.77340423210624
18,45,0,19.95,18.059769188942994
0,47,0,38.8,63.64754925616375
13,23,0,24.6,22.039199526967252
0,30,0,19.6,27.371518043396858
2,38,0,31.55,29.07245938576305
0,27,0,21.7,23.210932088588184
0,25,0,29.6,34.359400766786244
3,1,0,40.4,46.74161900670986
16,25,0,37.05,47.99503812073209
14,28,0,19.05,19.6615440845696
5,4,0,32.9,37.310785797703396
17,11,0,25.9,28.860645212906505
9,1,0,54.8,77.68736265178188
17,20,0,30.35,43.19999390838163
3,8,0,28.25,28.918897482078176
15,7,0,38.8,38.54948972288397
12,44,0,9.95,14.561936684383706
6,36,0,32.05,34.35951565126426
0,34,0,43.55,57.12080918636625
2,47,0,31.55,42.97303315973133
6,37,0,23.15,23.65603294588596
13,15,0,13.8,26.381013906535934
18,27,0,15.7,20.59151588193034
3,12,0,34.45,45.03738213388611
8,43,0,33.75,37.99290099894703
6,47,0,31.45,37.920241782484794
5,4,0,33.1,47.475090421465396
8,42,0,42.85,51.847219891970255
5,20,0,31.8,42.110881204143354
17,6,0,25.7,31.138231704517366
1,21,0,24.05,34.29205063629332
18,47,0,18.5,21.960490839112335
17,19,0,18.9,20.203960007879644
19,6,0,26.85,40.81959668693715
13,8,0,27.65,39.16265003667061
3,18,0,21.05,22.523613340109016
17,9,0,33.35,37.655327434647624
0,28,0,34.95,48.65504247141027
12,31,0,36.75,37.99428627403973
16,45,0,22.35,36.765651876374186
16,38,0,26.3,31.779006642088337
7,7,0,19.85,21.129363454680785
2,28,0,32.45,39.11181676330462
5,6,0,24.05,20.9497519141196
13,2,0,19.0,40.864345545256256
19,5,0,17.0,18.035053587243283
6,28,0,27.6,27.981949068715895
4,31,0,19.8,24.669606273392578
13,17,0,28.75,49.84594688690979
0,41,0,38.55,63.37978674957067
13,10,0,51.25,59.04848587568123
16,36,0,23.25,28.489841218082965
0,44,0,30.55,27.232865206739103
17,23,0,31.85,40.13696943952637
2,29,0,29.35,47.38118102991391
13,1,0,29.85,33.247516725630085
15,18,0,26.05,22.246170575250876
0,45,0,25.7,32.55618625020281
8,46,0,36.35,57.58222953216328
8,43,0,28.6,34.28119017770533
15,19,0,23.8,30.32907238243444
16,32,0,38.9,41.9835807504741
18,44,0,18.95,22.51893939729284
15,6,0,29.2,55.59117688418209
16,28,0,19.0,17.603827335045786
18,40,0,25.25,33.00857145460379
6,40,0,28.05,25.002052547319938
1,1,0,32.15,36.20886050329903
10,38,0,23.6,32.93598256266877
4,33,0,37.85,42.79482875793584
15,8,0,26.05,26.23271360644748
2,43,0,21.95,23.155026736281144
16,28,0,27.65,30.08107465885451
11,7,0,34.35,35.787788273008495
7,0,0,23.6,23.184386760785465
14,46,0,20.2,28.57602970470549
7,1,0,42.7,43.809515909337854
2,38,0,24.6,20.6356870238761
0,45,0,47.8,47.35376381417238
19,13,0,20.05,21.069996128193885
1,5,0,31.05,26.10802457805686
14,25,0,30.95,47.9906515019222
8,28,0,22.95,32.85610573714612
14,27,0,17.35,21.38685036233836
17,5,0,28.95,32.66814801510551
15,2,0,28.5,35.69239930883118
4,40,0,30.8,37.290608384474105
17,12,0,26.75,24.380481839718467
16,26,0,27.3,27.48607302846872
19,16,0,35.3,29.419113013928815
16,26,0,41.25,86.34927543657244
12,37,0,41.0,36.33035558375537
6,31,0,29.4,30.838117220158082
17,17,0,29.45,34.17674648061164
9,18,0,24.25,27.080532918646465
3,9,0,43.25,44.217018633577105
17,20,0,41.8,47.00459104116712
2,43,0,47.6,68.69643367744791
16,27,0,23.85,34.25488824125766
13,3,0,31.65,32.80769325694975
10,29,0,32.55,37.28478594759389
15,2,0,37.1,37.32911943636947
13,0,0,31.5,43.959909965905595
11,0,0,36.8,35.76325665142633
11,15,0,26.95,35.98753439149378
6,44,0,24.05,20.100995000248123
9,23,0,30.85,30.441099295455636
11,23,0,17.0,18.235304104661203
13,11,0,39.9,38.79351546464
6,43,0,33.9,41.80518728830821
9,8,0,19.3,23.925542396095608
0,36,0,34.8,39.34275831177763
8,24,0,19.45,18.771408830284535
8,42,0,27.0,39.544778083638434
17,4,0,25.9,55.07306152070319
17,5,0,30.0,36.138621999185304
4,31,0,18.25,20.687842857709047
5,12,0,56.6,50.240893387966864
18,31,0,22.5,22.170392774812846
9,15,0,19.15,18.11447516563248
1,15,0,34.8,45.74483002137193
18,30,0,21.25,30.0628727135228
19,5,0,24.05,33.95891480505291
0,35,0,26.0,28.451251013101803
7,20,0,26.25,26.137037644731382
9,4,0,28.95,34.56112053495342
6,24,0,34.0,31.53944898227081
16,25,0,31.6,26.322693831109227
14,28,0,36.1,44.449735065221944
16,39,0,32.25,44.31451585868307
1,10,0,65.15,77.61936478401304
13,21,0,29.55,32.3003584793534
12,39,0,24.1,32.63498284453598
6,27,0,24.5,24.951531964358843
3,2,0,32.25,46.56051523498605
9,7,0,26.7,33.373642294481435
7,11,0,33.9,43.51877997515918
8,44,0,44.85,31.926354399823946
5,13,0,40.2,41.47998883418619
19,5,0,18.5,20.11938054921698
13,18,0,39.2,43.26369573234645
19,14,0,28.15,42.69262847747594
18,45,0,19.7,25.90082299037904
17,14,0,26.3,31.095946596571746
0,29,0,37.9,31.005771958408683
17,6,0,23.1,24.496831159194965
9,21,0,17.4,20.4332031134055
16,35,0,21.85,28.366538849774912
8,39,0,22.45,29.66208815448114
1,20,0,27.4,27.54020983752188
14,43,0,33.55,40.39082099998255
14,25,0,23.1,27.990411892195098
8,30,0,14.65,18.097033778466223
1,2,0,23.05,36.13203127711652
16,36,0,23.85,23.84439689230773
4,42,0,21.05,32.55840905204061
14,32,0,18.7,26.825164933029033
13,6,0,19.6,24.411817673111997
0,39,0,37.05,49.82334582777118
13,8,0,20.2,28.82907888701413
14,46,0,29.35,32.65332255198865
10,27,0,28.4,32.30186567856088
15,22,0,16.15,14.608126793708104
3,11,0,33.55,37.70030713263138
12,46,0,30.25,37.6813160458518
5,7,0,21.15,27.182182631856094
3,9,0,20.4,23.702986709429013
2,30,0,23.0,24.279079146675357
6,28,0,36.15,44.72168319024253
13,16,0,68.6,112.56876261107907
0,24,0,43.35,51.36277066637192
9,0,0,32.0,34.23448553724738
0,31,0,27.8,25.51697061709489
5,19,0,32.25,29.680535886777985
6,25,0,35.85,33.73780481424674
10,33,0,27.05,28.177024982103863
9,4,0,33.55,60.174723667176515
9,21,0,29.45,25.088212791122277
4,43,0,24.15,41.72626965051356
3,17,0,27.1,43.17516342577183
1,21,0,32.55,46.7540879158401
6,36,0,34.1,48.491887547245845
19,15,0,34.3,37.87805919554291
13,7,0,30.15,36.70977927932613
17,20,0,31.2,42.9094517866586
19,13,0,43.15,46.327523932153014
6,28,0,33.45,36.94302156165983
7,4,0,16.7,18.868241208861768
18,29,0,19.0,23.19028834844902
13,16,0,29.6,34.062481289227115
15,11,0,32.1,44.504168935410746
14,24,0,36.2,36.39780213144744
11,14,0,21.2,22.350320850163722
6,33,0,17.55,20.989909856630486
17,4,0,44.75,36.16319006655074
3,16,0,32.8,34.50339418848986
16,38,0,37.7,35.410524751235954
6,27,0,23.3,27.10622379493412
13,18,0,29.95,38.67200129564704
7,16,0,41.35,47.975075765827015
3,18,0,21.6,51.997368354460725
