param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
210,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,0.5,
211,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,1.0,
212,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,8.0,
213,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,0.5,
214,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,1.0,
215,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,8.0,
216,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,0.5,
217,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,1.0,
218,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,8.0,
219,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,0.5,
220,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,1.0,
221,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,8.0,
222,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,0.5,
223,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,1.0,
224,surprisal,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,8.0,
225,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,0.5,
226,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,1.0,
227,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,8.0,
228,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,0.5,
229,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,1.0,
230,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,8.0,
231,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,0.5,
232,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,1.0,
233,surprisal,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,8.0,
234,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,0.5,
235,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,1.0,
236,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,8.0,
237,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,0.5,
238,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,1.0,
239,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,8.0,
240,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,0.5,
241,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,1.0,
242,surprisal,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,8.0,
