param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
215,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,8.0,5
216,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.5,3
217,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.5,5
218,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1.0,3
219,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1.0,5
220,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,8.0,3
221,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,8.0,5
222,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.5,3
223,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.5,5
224,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1.0,3
225,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1.0,5
226,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,8.0,3
227,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,8.0,5
228,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.5,3
229,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.5,5
230,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1.0,3
231,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1.0,5
232,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,8.0,3
233,quad_surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,8.0,5
